pnu,is_res,n_bld,gu,in_national
1111016000102380005,False,2,11110,False
1111016000102380017,False,1,11110,False
1111016000102750001,False,1,11110,False
1111016100100340000,False,1,11110,False
1111016100100560000,True,1,11110,False
1111016100100620000,False,1,11110,False
1111016100100740000,False,1,11110,False
1111016200100190004,False,1,11110,False
1111016200100200003,False,1,11110,False
1111016200100210009,False,1,11110,False
1111016200100220003,False,1,11110,False
1111016200100360002,False,1,11110,False
1111016200100610000,False,1,11110,False
1111016200100650002,False,2,11110,False
1111016200100690001,False,1,11110,False
1111016200100690007,False,1,11110,False
1111016200100770000,False,6,11110,False
1111016200100980000,False,5,11110,False
1111016200101070000,False,2,11110,False
1111016200101450000,False,1,11110,False
1111016200101600001,False,1,11110,False
1111016200101670000,False,1,11110,False
1111016200101710023,False,1,11110,False
1111016200101870000,False,1,11110,False
1111016200102150001,False,1,11110,False
1111016200102330003,False,1,11110,False
1111016200102450021,False,1,11110,False
1111016200102670000,False,1,11110,False
1111016200103150001,False,1,11110,False
1111016200103180001,False,1,11110,False
1111016300100370000,False,1,11110,False
1111016300100500003,False,2,11110,False
1111016300100770000,False,1,11110,False
1111016300101020000,False,2,11110,False
1111016300101040003,False,1,11110,False
1111016300101040004,False,1,11110,False
1111016300101200006,False,1,11110,False
1111016300101240004,False,1,11110,False
1111016300101380004,False,1,11110,False
1111016300101380013,False,1,11110,False
1111016300101380016,False,1,11110,False
1111016300101380020,False,2,11110,False
1111016300102310010,False,1,11110,False
1111016300102310017,True,1,11110,False
1111016300102310024,False,1,11110,False
1111016300103140001,False,1,11110,False
1111016300103140007,False,1,11110,False
1111016300103980013,False,1,11110,False
1111016300104740000,True,1,11110,False
1111016300104930001,False,1,11110,False
1111016300105030010,False,1,11110,False
1111016300105030015,False,3,11110,False
1111016400100080000,False,1,11110,False
1111016400100110011,False,1,11110,False
1111016400100110015,False,1,11110,False
1111016400100120001,True,1,11110,False
1111016400100160011,False,1,11110,False
1111016400100200002,False,1,11110,False
1111016400100690000,False,1,11110,False
1111016400101240001,False,2,11110,False
1111016400101280001,False,1,11110,False
1111016400101690002,False,1,11110,False
1111016400101790001,False,1,11110,False
1111016400101820001,False,1,11110,False
1111016400101850000,False,3,11110,False
1111016400102010010,False,1,11110,False
1111016400102020001,False,1,11110,False
1111016400102100010,False,1,11110,False
1111016400102150016,False,1,11110,False
1111016400102150023,False,1,11110,False
1111016400102280018,False,1,11110,False
1111016400102340003,False,1,11110,False
1111016400102380017,False,1,11110,False
1111016400102380018,False,1,11110,False
1111016400102390019,False,2,11110,False
1111016400102390043,True,1,11110,False
1111016400102410002,True,1,11110,False
1111016400102410007,False,1,11110,False
1111016400102440010,False,1,11110,False
1111016400102700003,False,1,11110,False
1111016400102890057,False,1,11110,False
1111016400103150000,False,1,11110,False
1111016500100010003,True,1,11110,False
1111016500100030003,True,1,11110,False
1111016500100040006,False,1,11110,False
1111016500100050002,True,1,11110,False
1111016500100050010,False,2,11110,False
1111016500100060007,True,1,11110,False
1111016500100060010,False,1,11110,False
1111016500100080018,True,1,11110,False
1111016500100090019,True,1,11110,False
1111016500100090032,True,1,11110,False
1111016500100090034,True,2,11110,False
1111016500100090043,True,1,11110,False
1111016500100090048,False,1,11110,False
1111016500100090049,False,1,11110,False
1111016500100090053,True,1,11110,False
1111016500100090086,True,1,11110,False
1111016500100090105,True,1,11110,False
1111016500100090195,True,1,11110,False
1111016500100090256,True,1,11110,False
1111016500100090444,False,1,11110,False
1111016500100090582,True,2,11110,False
1111016500100140000,False,1,11110,False
1111016500100250002,False,2,11110,False
1111016500100270003,False,1,11110,False
1111016500100270009,False,1,11110,False
1111016500100270010,True,2,11110,False
1111016500100270013,True,1,11110,False
1111016500100270018,False,1,11110,False
1111016500100280009,True,1,11110,False
1111016500100280035,True,1,11110,False
1111016500100280036,False,1,11110,False
1111016500100290015,True,1,11110,False
1111016500100360004,False,1,11110,False
1111016500100800001,False,1,11110,False
1111016500100800003,True,1,11110,False
1111016500100900011,False,1,11110,False
1111016500101050002,True,1,11110,False
1111016500101210000,False,1,11110,False
1111016500101230007,False,1,11110,False
1111016500101240001,False,1,11110,False
1111016500101270002,True,1,11110,False
1111016500101930001,False,1,11110,False
1111016600100280009,True,1,11110,False
1111016600100400000,True,1,11110,False
1111016600100510000,True,1,11110,False
1111016600100620001,False,1,11110,False
1111016600100720002,False,1,11110,False
1111016600100780002,False,1,11110,False
1111016600100820000,False,1,11110,False
1111016600100840001,False,1,11110,False
1111016600100860000,False,1,11110,False
1111016600100910001,False,1,11110,False
1111016600100960000,True,1,11110,False
1111016600101220000,True,1,11110,False
1111016600101260000,True,1,11110,False
1111016600101280009,False,1,11110,False
1111016600101320002,False,1,11110,False
1111016600101900018,True,2,11110,False
1111016600101950014,False,1,11110,False
1111016600101950017,False,1,11110,False
1111016600101950024,False,1,11110,False
1111016600102330000,True,1,11110,False
1111016600102710003,True,1,11110,False
1111016600102710013,True,1,11110,False
1111016600102880000,False,1,11110,False
1111016600102960005,True,1,11110,False
1111016600102960016,True,1,11110,False
1111016600102980009,True,1,11110,False
1111016600102980017,True,1,11110,False
1111016600103010002,True,1,11110,False
1111016600103150000,False,1,11110,False
1111016600103170000,False,1,11110,False
1111016600103230003,True,1,11110,False
1111016700100010000,False,1,11110,False
1111016700100010022,False,1,11110,False
1111016700100010086,True,1,11110,False
1111016700100010134,False,1,11110,False
1111016700100010150,True,1,11110,False
1111016700100010169,True,1,11110,False
1111016700100010171,True,1,11110,False
1111016700100010174,True,1,11110,False
1111016700100010181,True,1,11110,False
1111016700100010188,True,1,11110,False
1111016700100010211,True,1,11110,False
1111016700100010222,True,1,11110,False
1111016700100010230,True,2,11110,False
1111016700100010236,True,1,11110,False
1111016700100010242,True,1,11110,False
1111016700100010250,True,1,11110,False
1111016700100010255,True,1,11110,False
1111016700100010266,True,1,11110,False
1111016700100010267,True,1,11110,False
1111016700100010269,True,1,11110,False
1111016700100010271,True,1,11110,False
1111016700100010281,True,1,11110,False
1111016700100010342,True,1,11110,False
1111016700100020000,True,1,11110,False
1111016700100050022,False,1,11110,False
1111016700100050039,False,1,11110,False
1111016700100160001,False,1,11110,False
1111016700100180015,True,1,11110,False
1111016700100180023,True,1,11110,False
1111016700100180043,True,1,11110,False
1111016700100180081,True,1,11110,False
1111016700100190002,True,1,11110,False
1111016700100190005,True,1,11110,False
1111016700100250003,False,1,11110,False
1111016700100250004,True,1,11110,False
1111016700100250011,False,1,11110,False
1111016700100250014,True,1,11110,False
1111016700100250020,True,1,11110,False
1111016700100250036,False,1,11110,False
1111016700100250072,True,1,11110,False
1111016700100270023,False,1,11110,False
1111016700100270061,False,1,11110,False
1111016700100290002,True,1,11110,False
1111016700100300001,False,1,11110,False
1111016700100310019,True,2,11110,False
1111016700100420000,True,1,11110,False
1111016700100440000,True,1,11110,False
1111016700100520002,False,1,11110,False
1111016700100560006,False,1,11110,False
1111016700100600000,False,2,11110,False
1111016700100620004,True,1,11110,False
1111016700100620012,False,1,11110,False
1111016700100650000,False,1,11110,False
1111016700100730003,False,1,11110,False
1111016700100790000,True,1,11110,False
1111016700100830000,False,1,11110,False
1111016700100910001,True,1,11110,False
1111016700101000000,False,2,11110,False
1111016700101080000,False,1,11110,False
1111016700101230002,False,1,11110,False
1111016700101260001,True,1,11110,False
1111016700101270000,True,1,11110,False
1111016700101290000,True,1,11110,False
1111016700101300000,False,1,11110,False
1111016700101360009,True,1,11110,False
1111016700101470000,True,1,11110,False
1111016700101550001,False,1,11110,False
1111016700101660000,False,1,11110,False
1111016700101670000,True,1,11110,False
1111016700101730002,True,1,11110,False
1111016700101750008,False,1,11110,False
1111016700101750011,False,1,11110,False
1111016700101750012,False,2,11110,False
1111016700101760000,True,1,11110,False
1111016700101770000,True,1,11110,False
1111016700101790012,False,1,11110,False
1111016700101790017,False,1,11110,False
1111016700101790024,True,1,11110,False
1111016700101870020,False,1,11110,False
1111016700101870025,False,1,11110,False
1111016700101890005,False,1,11110,False
1111016700101890006,False,1,11110,False
1111016700101890020,False,1,11110,False
1111016700101910001,False,1,11110,False
1111016700102000001,False,1,11110,False
1111016700102110003,False,1,11110,False
1111016700102140002,False,1,11110,False
1111016800100010011,False,1,11110,False
1111016800100010036,False,1,11110,False
1111016800100010040,False,1,11110,False
1111016800100010042,False,1,11110,False
1111016800100010057,False,1,11110,False
1111016800100010066,False,1,11110,False
1111016800100010077,False,1,11110,False
1111016800100010078,False,1,11110,False
1111016800100010085,False,2,11110,False
1111016800100010087,False,1,11110,False
1111016800100010092,False,1,11110,False
1111016800100010094,False,1,11110,False
1111016800100010098,False,2,11110,False
1111016800100010119,False,2,11110,False
1111016800100010124,False,2,11110,False
1111016800100010130,False,2,11110,False
1111016800100010132,False,1,11110,False
1111016800100010136,False,1,11110,False
1111016800100010138,False,3,11110,False
1111016800100010141,False,1,11110,False
1111016800100010150,False,1,11110,False
1111016800100010152,False,1,11110,False
1111016800100020019,True,1,11110,False
1111016800100020020,True,1,11110,False
1111016800100020035,True,1,11110,False
1111016800100040069,True,2,11110,False
1111016800100040089,True,1,11110,False
1111016800100040110,True,1,11110,False
1111016800100050006,True,1,11110,False
1111016800100050007,True,1,11110,False
1111016800100050013,True,1,11110,False
1111016800100120006,True,1,11110,False
1111016800100250011,False,1,11110,False
1111016800100250025,True,1,11110,False
1111016800100310014,True,1,11110,False
1111016800100310026,True,1,11110,False
1111016800100310033,False,1,11110,False
1111016800100310037,False,1,11110,False
1111016800100500015,True,1,11110,False
1111016800100500024,False,1,11110,False
1111016800100500042,False,1,11110,False
1111016800100500046,True,1,11110,False
1111016800100500062,True,1,11110,False
1111016800100500068,True,1,11110,False
1111016800100500075,True,1,11110,False
1111016800100500085,True,1,11110,False
1111016800100500087,True,1,11110,False
1111016800100500092,True,1,11110,False
1111016800101280005,False,1,11110,False
1111016800101280012,False,1,11110,False
1111016800101290020,True,1,11110,False
1111016800101290021,True,1,11110,False
1111016800101290026,True,1,11110,False
1111016800101290028,True,1,11110,False
1111016800101290044,True,1,11110,False
1111016800101290046,True,1,11110,False
1111016800101290052,True,1,11110,False
1111016800101290055,True,1,11110,False
1111016800101290059,True,1,11110,False
1111016800101290081,True,1,11110,False
1111016800101290116,True,1,11110,False
1111016800101290130,False,1,11110,False
1111016800101290132,True,1,11110,False
1111016800101290147,True,1,11110,False
1111016800101290149,True,1,11110,False
1111016800101290161,True,1,11110,False
1111016800101290206,True,1,11110,False
1111016800101290215,True,1,11110,False
1111016800101290229,True,1,11110,False
1111016800101290233,True,1,11110,False
1111016800101290238,True,1,11110,False
1111016800101300019,True,1,11110,False
1111016800101300061,False,1,11110,False
1111016800101870003,True,2,11110,False
1111016800101870011,True,1,11110,False
1111016800101900027,True,1,11110,False
1111016800101920003,True,2,11110,False
1111016800101920006,True,1,11110,False
1111016800101920015,True,1,11110,False
